,id,studentID,task_id,query,result_id,result_url,score,content
81,131,2017213705,4,赴美航班手提行李液体,rb_6,http://www.flyertea.com/forum.php/thread-71442-1-1.html,1,TIMESTAMP=1513046953626	USER=2017213705	TASK=4	QUERY=赴美航班手提行李液体	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.flyertea.com/forum.php/thread-71442-1-1.html	score=1
82,132,2017213705,4,赴美航班哪些必须托运,rb_3,https://www.liuxue86.com/a/2739638.html,4,TIMESTAMP=1513047126995	USER=2017213705	TASK=4	QUERY=赴美航班哪些必须托运	ACTION=ANNOTATION	INFO:	id=rb_3	src=https://www.liuxue86.com/a/2739638.html	score=4
83,133,2017213705,4,赴美航班哪些必须托运,rb_4,http://www.deyi.com/thread-11192691-1-1.html,1,TIMESTAMP=1513047126995	USER=2017213705	TASK=4	QUERY=赴美航班哪些必须托运	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.deyi.com/thread-11192691-1-1.html	score=1
84,134,2017213705,8, 谷歌眼镜,rb_4,http://www.loho88.com/article/136.html,4,TIMESTAMP=1513047315731	USER=2017213705	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://www.loho88.com/article/136.html	score=4
85,135,2017213705,8, 谷歌眼镜,rb_9,http://d4.dianru.net/dianru108755/,1,TIMESTAMP=1513047315731	USER=2017213705	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://d4.dianru.net/dianru108755/	score=1
86,136,2017213705,8,谷歌眼镜使用方式,rb_0,http://bbs.kafan.cn/thread-1560220-1-1.html,1,TIMESTAMP=1513047376238	USER=2017213705	TASK=8	QUERY=谷歌眼镜使用方式	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bbs.kafan.cn/thread-1560220-1-1.html	score=1
87,137,2017213705,8,谷歌眼镜使用方式,rb_1,http://tech.ailab.cn/article-19070.html,4,TIMESTAMP=1513047376238	USER=2017213705	TASK=8	QUERY=谷歌眼镜使用方式	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://tech.ailab.cn/article-19070.html	score=4
88,138,2016310023,2,北京旅游攻略,rb_1,http://www.lvyou520.com/,1,TIMESTAMP=1513047518889	USER=2016310023	TASK=2	QUERY=北京旅游攻略	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.lvyou520.com/	score=1
89,139,2016310023,2,北京旅游攻略,rb_2,http://www.mafengwo.cn/yj/10065/3-0-1.html,2,TIMESTAMP=1513047518889	USER=2016310023	TASK=2	QUERY=北京旅游攻略	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.mafengwo.cn/yj/10065/3-0-1.html	score=2
90,140,2016310023,2,北京旅游攻略,rb_5,http://beijing.cncn.com/article/147244/,4,TIMESTAMP=1513047518889	USER=2016310023	TASK=2	QUERY=北京旅游攻略	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://beijing.cncn.com/article/147244/	score=4
91,141,2016310023,2,北京旅游攻略,rb_9,http://travel.qunar.com/gonglve/657657,3,TIMESTAMP=1513047518889	USER=2016310023	TASK=2	QUERY=北京旅游攻略	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://travel.qunar.com/gonglve/657657	score=3
92,142,2017213705,8,谷歌眼镜售价,rb_0,http://www.1688.com/jiage/-B9C8B8E8D1DBBEB5.html,1,TIMESTAMP=1513047536433	USER=2017213705	TASK=8	QUERY=谷歌眼镜售价	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.1688.com/jiage/-B9C8B8E8D1DBBEB5.html	score=1
93,143,2017213705,8,谷歌眼镜售价,rb_3,http://www.kejixun.com/article/201404/36094.html,4,TIMESTAMP=1513047536433	USER=2017213705	TASK=8	QUERY=谷歌眼镜售价	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.kejixun.com/article/201404/36094.html	score=4
94,144,2017213705,8,谷歌眼镜售价,rb_5,http://www.gamersky.com/news/201405/358986.shtml,4,TIMESTAMP=1513047536433	USER=2017213705	TASK=8	QUERY=谷歌眼镜售价	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://www.gamersky.com/news/201405/358986.shtml	score=4
95,145,2017213705,7, 戒烟,rb_2,http://www.39yst.com/zhuanti/jieyan/,4,TIMESTAMP=1513047815232	USER=2017213705	TASK=7	QUERY= 戒烟	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.39yst.com/zhuanti/jieyan/	score=4
96,146,2017213705,7, 戒烟,rb_9,http://www.jieduke.cn/,4,TIMESTAMP=1513047815232	USER=2017213705	TASK=7	QUERY= 戒烟	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://www.jieduke.cn/	score=4
97,147,2017213705,7,戒烟好处和副作用,rb_0,http://www.120ask.com/hot/142703/,2,TIMESTAMP=1513048000801	USER=2017213705	TASK=7	QUERY=戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.120ask.com/hot/142703/	score=2
98,148,2017213705,7,戒烟好处和副作用,rb_2,http://www.39yst.com/flist/848517-1.html,3,TIMESTAMP=1513048000801	USER=2017213705	TASK=7	QUERY=戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.39yst.com/flist/848517-1.html	score=3
99,149,2017213705,7,戒烟好处和副作用,rb_5,http://tag.120ask.com/jingyan/8lzqu580ctwvrfcrx3.html,3,TIMESTAMP=1513048000801	USER=2017213705	TASK=7	QUERY=戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://tag.120ask.com/jingyan/8lzqu580ctwvrfcrx3.html	score=3
100,150,2017213705,7,戒烟好处和副作用,rb_9,http://www.120ask.com/hot/97540/,1,TIMESTAMP=1513048000801	USER=2017213705	TASK=7	QUERY=戒烟好处和副作用	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://www.120ask.com/hot/97540/	score=1
101,151,2017213705,7,戒烟副作用,rb_1,http://www.ew9z.com/jieyandefuzuoyong.html,4,TIMESTAMP=1513048028822	USER=2017213705	TASK=7	QUERY=戒烟副作用	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.ew9z.com/jieyandefuzuoyong.html	score=4
102,152,2017213705,12, 辽宁号,rb_2,http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°,4,TIMESTAMP=1513048241341	USER=2017213705	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°	score=4
103,153,2017213705,12,辽宁号的优势和劣势,rb_0,http://club.xilu.com/emas/msgview-821955-5189894.html,3,TIMESTAMP=1513048326869	USER=2017213705	TASK=12	QUERY=辽宁号的优势和劣势	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://club.xilu.com/emas/msgview-821955-5189894.html	score=3
104,154,2017213705,12,辽宁号的优势和劣势,rb_1,https://lt.cjdby.net/thread-2319594-1-1.html,1,TIMESTAMP=1513048326869	USER=2017213705	TASK=12	QUERY=辽宁号的优势和劣势	ACTION=ANNOTATION	INFO:	id=rb_1	src=https://lt.cjdby.net/thread-2319594-1-1.html	score=1
105,155,2017213705,12,辽宁号的优势,rb_5,http://web.cnwnews.com/html/soceity/cn_js/dljs/20151126/769073.html,3,TIMESTAMP=1513048377049	USER=2017213705	TASK=12	QUERY=辽宁号的优势	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://web.cnwnews.com/html/soceity/cn_js/dljs/20151126/769073.html	score=3
106,156,2016310023,3,清华大学贴吧,rb_0,http://tieba.baidu.com/p/5472164308,1,TIMESTAMP=1513048449909	USER=2016310023	TASK=3	QUERY=清华大学贴吧	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://tieba.baidu.com/p/5472164308	score=1
107,157,2016310023,3,清华大学贴吧,rb_1,http://www.tsinghua.edn.cn/,1,TIMESTAMP=1513048449909	USER=2016310023	TASK=3	QUERY=清华大学贴吧	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.tsinghua.edn.cn/	score=1
108,158,2017213705,12,航母的作用,rb_0,http://mil.huanqiu.com/china/2017-03/10360842.html,2,TIMESTAMP=1513048460979	USER=2017213705	TASK=12	QUERY=航母的作用	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://mil.huanqiu.com/china/2017-03/10360842.html	score=2
109,159,2017213705,12,航母的作用,rb_5,http://bbs.tiexue.net/post_4220526_1.html,2,TIMESTAMP=1513048460979	USER=2017213705	TASK=12	QUERY=航母的作用	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://bbs.tiexue.net/post_4220526_1.html	score=2
110,160,2017213705,12,航母的作用,rb_6,http://lt.cjdby.net/forum.php?mod=viewthread&tid=317942,4,TIMESTAMP=1513048460979	USER=2017213705	TASK=12	QUERY=航母的作用	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://lt.cjdby.net/forum.php?mod=viewthread&tid=317942	score=4
111,161,2016310023,3,百度地图,rb_0,http://map.baidu.com/subways/index.html?c=beijing,1,TIMESTAMP=1513048593640	USER=2016310023	TASK=3	QUERY=百度地图	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://map.baidu.com/subways/index.html?c=beijing	score=1
112,162,2016310023,3,咸鱼,rb_0,http://2.taobao.com/,1,TIMESTAMP=1513048793532	USER=2016310023	TASK=3	QUERY=咸鱼	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://2.taobao.com/	score=1
113,163,2016310023,3,咸鱼,rb_4,http://s.ershou.taobao.com/list/list.htm?spm=2007.1000337.13.1.M8wTn0&divisionId=211223,1,TIMESTAMP=1513048793532	USER=2016310023	TASK=3	QUERY=咸鱼	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://s.ershou.taobao.com/list/list.htm?spm=2007.1000337.13.1.M8wTn0&divisionId=211223	score=1
114,164,2017213705,2, 北京周边5日游,rb_1,http://www.cncn.com/xianlu/422862895838/relate,2,TIMESTAMP=1513048858650	USER=2017213705	TASK=2	QUERY= 北京周边5日游	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.cncn.com/xianlu/422862895838/relate	score=2
115,165,2017213705,2, 北京周边5日游,rb_2,http://www.douban.com/group/topic/23072492/,1,TIMESTAMP=1513048858650	USER=2017213705	TASK=2	QUERY= 北京周边5日游	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.douban.com/group/topic/23072492/	score=1
116,166,2017213705,2, 北京周边5日游,rb_3,http://club.autohome.com.cn/bbs/thread-a-100002-33090563-1.html,1,TIMESTAMP=1513048858650	USER=2017213705	TASK=2	QUERY= 北京周边5日游	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://club.autohome.com.cn/bbs/thread-a-100002-33090563-1.html	score=1
117,167,2017213705,2, 北京周边5日游,rb_6,http://www.cct.cn/around/wuhan/all-n5/,4,TIMESTAMP=1513048858650	USER=2017213705	TASK=2	QUERY= 北京周边5日游	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.cct.cn/around/wuhan/all-n5/	score=4
118,168,2017213705,2,驴妈妈北京5日游,rb_0,http://www.lvmama.com/lvyou/guide/2013-0803-173382.html,3,TIMESTAMP=1513048880288	USER=2017213705	TASK=2	QUERY=驴妈妈北京5日游	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.lvmama.com/lvyou/guide/2013-0803-173382.html	score=3
119,169,2017213705,2,驴妈妈北京5日游,rb_3,http://www.ptotour.com/s/260415.html,2,TIMESTAMP=1513048880288	USER=2017213705	TASK=2	QUERY=驴妈妈北京5日游	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.ptotour.com/s/260415.html	score=2
120,170,2016310023,3,天猫,rb_0,http://guimi.tmall.com/,4,TIMESTAMP=1513049048793	USER=2016310023	TASK=3	QUERY=天猫	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://guimi.tmall.com/	score=4
121,171,2016310023,3,58同城,rb_1,http://tongliao.58.com/,4,TIMESTAMP=1513049130542	USER=2016310023	TASK=3	QUERY=58同城	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://tongliao.58.com/	score=4
122,172,2016310023,3,死飞自行车的购买注意事项,rb_0,http://bbs.tianya.cn/post-no11-4567510-1.shtml,3,TIMESTAMP=1513049278893	USER=2016310023	TASK=3	QUERY=死飞自行车的购买注意事项	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bbs.tianya.cn/post-no11-4567510-1.shtml	score=3
123,173,2016310023,3,死飞自行车的购买注意事项,rb_1,http://www.marmotbike.cn/page192?article_id=156,3,TIMESTAMP=1513049278893	USER=2016310023	TASK=3	QUERY=死飞自行车的购买注意事项	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.marmotbike.cn/page192?article_id=156	score=3
124,174,2016310023,3,死飞自行车的购买注意事项,rb_3,http://www.zixingche.me/,3,TIMESTAMP=1513049278893	USER=2016310023	TASK=3	QUERY=死飞自行车的购买注意事项	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.zixingche.me/	score=3
125,175,2017213705,11,清华大学陈明游泳馆,rb_4,http://map.baidu.com/detail?qt=ninf&uid=d5464cf833441f54fca77897&detail=life&from=alamap&tpl=mapdots,3,TIMESTAMP=1513049425506	USER=2017213705	TASK=11	QUERY=清华大学陈明游泳馆	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://map.baidu.com/detail?qt=ninf&uid=d5464cf833441f54fca77897&detail=life&from=alamap&tpl=mapdots	score=3
126,176,2017213705,11,清华大学陈明游泳馆,rb_5,http://zh.wikipedia.org/wiki/æ¸åå¤§å­¦æ¸¸æ³³é¦,2,TIMESTAMP=1513049425506	USER=2017213705	TASK=11	QUERY=清华大学陈明游泳馆	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://zh.wikipedia.org/wiki/æ¸åå¤§å­¦æ¸¸æ³³é¦	score=2
127,177,2017213705,11,清华大学陈明游泳馆,rb_9,http://blog.sohu.com/people/!MzE1MjZAcXEuY29t/216039614.html,4,TIMESTAMP=1513049425506	USER=2017213705	TASK=11	QUERY=清华大学陈明游泳馆	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://blog.sohu.com/people/!MzE1MjZAcXEuY29t/216039614.html	score=4
128,178,2016310023,10, 苹果香港,rb_0,https://store.apple.com/hk,1,TIMESTAMP=1513049672938	USER=2016310023	TASK=10	QUERY= 苹果香港	ACTION=ANNOTATION	INFO:	id=rb_0	src=https://store.apple.com/hk	score=1
129,179,2017213705,1,十人参与的破冰游戏,rb_0,http://www.docin.com/touch/detail.do?id=1329717058,4,TIMESTAMP=1513049784516	USER=2017213705	TASK=1	QUERY=十人参与的破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.docin.com/touch/detail.do?id=1329717058	score=4
130,180,2017213705,1,十人参与的破冰游戏,rb_1,http://www.360doc.com/content/16/0418/08/32290017_551552603.shtml,4,TIMESTAMP=1513049784516	USER=2017213705	TASK=1	QUERY=十人参与的破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.360doc.com/content/16/0418/08/32290017_551552603.shtml	score=4
131,181,2017213705,1,十人参与的破冰游戏,rb_2,http://doc.mbalib.com/view/9cde105dc60173de5457a5b9eff60886.html,4,TIMESTAMP=1513049784516	USER=2017213705	TASK=1	QUERY=十人参与的破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://doc.mbalib.com/view/9cde105dc60173de5457a5b9eff60886.html	score=4
132,182,2017213705,1,十人参与的破冰游戏,rb_4,http://doc.mbalib.com/view/094192b28718a68e92037d597187a563.html,4,TIMESTAMP=1513049784516	USER=2017213705	TASK=1	QUERY=十人参与的破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_4	src=http://doc.mbalib.com/view/094192b28718a68e92037d597187a563.html	score=4
133,183,2017213705,1,十人参与的破冰游戏,rb_7,http://max.book118.com/html/2016/0901/53628838.shtm,4,TIMESTAMP=1513049784516	USER=2017213705	TASK=1	QUERY=十人参与的破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://max.book118.com/html/2016/0901/53628838.shtm	score=4
134,184,2017213705,1,十人参与的破冰游戏,rb_9,http://max.book118.com/html/2017/0121/85900546.shtm,4,TIMESTAMP=1513049784516	USER=2017213705	TASK=1	QUERY=十人参与的破冰游戏	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://max.book118.com/html/2017/0121/85900546.shtm	score=4
135,185,2016310023,10,京东,rb_2,http://union.click.jd.com/sem.php,4,TIMESTAMP=1513049945036	USER=2016310023	TASK=10	QUERY=京东	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://union.click.jd.com/sem.php	score=4
136,186,2016310023,10,香港购买iphone是否需要缴纳关税,rb_1,http://kuaidi.ping-jia.net/wenti-kgkghgtiieiiuiebkgg.htm,4,TIMESTAMP=1513050050595	USER=2016310023	TASK=10	QUERY=香港购买iphone是否需要缴纳关税	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://kuaidi.ping-jia.net/wenti-kgkghgtiieiiuiebkgg.htm	score=4
137,187,2016310023,8, 谷歌眼镜,rb_0,http://www.hjenglish.com/zt/googleglass/,3,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.hjenglish.com/zt/googleglass/	score=3
138,188,2016310023,8, 谷歌眼镜,rb_3,http://www.ithome.com/tag/gugeyanjing/,4,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.ithome.com/tag/gugeyanjing/	score=4
139,189,2016310023,8, 谷歌眼镜,rb_5,http://wearable.ofweek.com/KW-gugeyanjing.html,4,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://wearable.ofweek.com/KW-gugeyanjing.html	score=4
140,190,2016310023,8, 谷歌眼镜,rb_6,http://www.leiphone.com/google-glass-arrives-uk-1000p.html,4,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.leiphone.com/google-glass-arrives-uk-1000p.html	score=4
141,191,2016310023,8, 谷歌眼镜,rb_7,http://www.yoka.com/dna/206/63/index.html,3,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.yoka.com/dna/206/63/index.html	score=3
142,192,2016310023,8, 谷歌眼镜,rb_8,http://digi.tech.qq.com/zt2013/gghz/index.htm,4,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_8	src=http://digi.tech.qq.com/zt2013/gghz/index.htm	score=4
143,193,2016310023,8, 谷歌眼镜,rb_9,http://d4.dianru.net/dianru108755/,1,TIMESTAMP=1513050407538	USER=2016310023	TASK=8	QUERY= 谷歌眼镜	ACTION=ANNOTATION	INFO:	id=rb_9	src=http://d4.dianru.net/dianru108755/	score=1
144,194,2016310023,4, 国际航班行李须知,rb_0,http://www.aotripflight.com/FlightFormChinese/article/42,4,TIMESTAMP=1513050544749	USER=2016310023	TASK=4	QUERY= 国际航班行李须知	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.aotripflight.com/FlightFormChinese/article/42	score=4
145,195,2016310023,12, 辽宁号,rb_0,http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml,2,TIMESTAMP=1513050785772	USER=2016310023	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/15/1227/10/6711903_523406312.shtml	score=2
146,196,2016310023,12, 辽宁号,rb_2,http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°,4,TIMESTAMP=1513050785772	USER=2016310023	TASK=12	QUERY= 辽宁号	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://zh.wikipedia.org/wiki/è¾½å®å·èªç©ºæ¯è°	score=4
147,197,2016310023,12,百度百科,rb_0,http://bk.baidu.com/,4,TIMESTAMP=1513050880850	USER=2016310023	TASK=12	QUERY=百度百科	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://bk.baidu.com/	score=4
152,207,1701110210,8, 谷歌眼镜 功能 使用方式 售价,rb_0,http://www.360doc.com/content/13/0225/08/1437142_267719827.shtml,4,TIMESTAMP=1513057131341	USER=1701110210	TASK=8	QUERY= 谷歌眼镜 功能 使用方式 售价	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/13/0225/08/1437142_267719827.shtml	score=4
153,208,1701110210,8, 谷歌眼镜 功能 使用方式 售价,rb_1,http://www.17house.com/jingyan/ask/52/1171214.htm,2,TIMESTAMP=1513057131341	USER=1701110210	TASK=8	QUERY= 谷歌眼镜 功能 使用方式 售价	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.17house.com/jingyan/ask/52/1171214.htm	score=2
154,209,1701110210,8, 谷歌眼镜 功能 使用方式 售价,rb_6,http://www.hjenglish.com/zt/googleglass/,3,TIMESTAMP=1513057131341	USER=1701110210	TASK=8	QUERY= 谷歌眼镜 功能 使用方式 售价	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.hjenglish.com/zt/googleglass/	score=3
155,215,1701110210,12, 辽宁舰,rb_0,http://hangmu.chinaiiss.com/,2,TIMESTAMP=1513060718523	USER=1701110210	TASK=12	QUERY= 辽宁舰	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://hangmu.chinaiiss.com/	score=2
156,216,1701110210,12, 辽宁舰 百科,rb_0,http://www.baike.com/wiki/è¾½å®è°ææ°æ¶æ¯,1,TIMESTAMP=1513060967063	USER=1701110210	TASK=12	QUERY= 辽宁舰 百科	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.baike.com/wiki/è¾½å®è°ææ°æ¶æ¯	score=1
157,217,1701110210,12, 辽宁舰 百科,rb_2,http://www.baike.com/wiki/è¾½å®è°èªæ¯ç¼é,3,TIMESTAMP=1513060967063	USER=1701110210	TASK=12	QUERY= 辽宁舰 百科	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.baike.com/wiki/è¾½å®è°èªæ¯ç¼é	score=3
158,218,1701110210,12, 辽宁舰 百科,rb_7,http://www.360doc.com/content/12/0929/23/7536781_238861507.shtml,3,TIMESTAMP=1513060967063	USER=1701110210	TASK=12	QUERY= 辽宁舰 百科	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://www.360doc.com/content/12/0929/23/7536781_238861507.shtml	score=3
159,219,1701110210,12, 辽宁舰  相对其他国家 优劣势,rb_5,http://mil.news.sina.com.cn/china/2016-06-10/doc-ifxszmaa1795363.shtml,1,TIMESTAMP=1513061133994	USER=1701110210	TASK=12	QUERY= 辽宁舰  相对其他国家 优劣势	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://mil.news.sina.com.cn/china/2016-06-10/doc-ifxszmaa1795363.shtml	score=1
160,220,1701110210,12, 辽宁舰  其他国家 对比,rb_0,http://www.360doc.com/content/17/0111/19/3872310_621828456.shtml,4,TIMESTAMP=1513061188049	USER=1701110210	TASK=12	QUERY= 辽宁舰  其他国家 对比	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.360doc.com/content/17/0111/19/3872310_621828456.shtml	score=4
161,221,1701110210,3, 死飞自行车 清华附近,rb_0,http://www.baixing.com/ershouzixingche/?query=600ã¡,2,TIMESTAMP=1513062141813	USER=1701110210	TASK=3	QUERY= 死飞自行车 清华附近	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.baixing.com/ershouzixingche/?query=600ã¡	score=2
162,222,1701110210,3, 死飞自行车 清华附近,rb_2,http://www.ishuo.cn/doc/ebkmjfqf.html,4,TIMESTAMP=1513062141813	USER=1701110210	TASK=3	QUERY= 死飞自行车 清华附近	ACTION=ANNOTATION	INFO:	id=rb_2	src=http://www.ishuo.cn/doc/ebkmjfqf.html	score=4
163,223,1701110210,3, 死飞自行车,rb_1,http://search.suning.com/0148v.html,2,TIMESTAMP=1513062180895	USER=1701110210	TASK=3	QUERY= 死飞自行车	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://search.suning.com/0148v.html	score=2
164,224,1701110210,3, 清华西门 死飞公园,rb_1,http://www.mafengwo.cn/poi/info-120076.html,1,TIMESTAMP=1513062328951	USER=1701110210	TASK=3	QUERY= 清华西门 死飞公园	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.mafengwo.cn/poi/info-120076.html	score=1
165,225,1701110210,3, 清华西门 死飞公园,rb_7,http://bj.city8.com/gouwuguangchang/1937536_fgih_address.html,1,TIMESTAMP=1513062328951	USER=1701110210	TASK=3	QUERY= 清华西门 死飞公园	ACTION=ANNOTATION	INFO:	id=rb_7	src=http://bj.city8.com/gouwuguangchang/1937536_fgih_address.html	score=1
166,226,1701110210,3, 死飞 报价,rb_0,http://www.99114.com/price/sifeisifeiche.html,2,TIMESTAMP=1513062472916	USER=1701110210	TASK=3	QUERY= 死飞 报价	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://www.99114.com/price/sifeisifeiche.html	score=2
167,227,1701110210,3, 死飞实体店 中关村,rb_6,http://www.fuwo.com/ask/2492815.html,2,TIMESTAMP=1513062518950	USER=1701110210	TASK=3	QUERY= 死飞实体店 中关村	ACTION=ANNOTATION	INFO:	id=rb_6	src=http://www.fuwo.com/ask/2492815.html	score=2
168,228,1701110210,2, 北京周边 短期游,rb_0,http://lvyou.yjbys.com/zijiayou/423219.html,3,TIMESTAMP=1513063113285	USER=1701110210	TASK=2	QUERY= 北京周边 短期游	ACTION=ANNOTATION	INFO:	id=rb_0	src=http://lvyou.yjbys.com/zijiayou/423219.html	score=3
169,229,1701110210,2, 北京周边 短期游,rb_1,http://www.360doc.com/content/16/0504/11/32850966_556143753.shtml,4,TIMESTAMP=1513063113285	USER=1701110210	TASK=2	QUERY= 北京周边 短期游	ACTION=ANNOTATION	INFO:	id=rb_1	src=http://www.360doc.com/content/16/0504/11/32850966_556143753.shtml	score=4
170,230,1701110210,2, 北京周边 短期游,rb_3,http://www.cncn.com/xianlu/717321255300/relate,4,TIMESTAMP=1513063113285	USER=1701110210	TASK=2	QUERY= 北京周边 短期游	ACTION=ANNOTATION	INFO:	id=rb_3	src=http://www.cncn.com/xianlu/717321255300/relate	score=4
171,231,1701110210,2, 北京周边 短期游,rb_5,http://iask.sina.com.cn/key/59fc288d84ae30ba3dfd33ab.html,4,TIMESTAMP=1513063113285	USER=1701110210	TASK=2	QUERY= 北京周边 短期游	ACTION=ANNOTATION	INFO:	id=rb_5	src=http://iask.sina.com.cn/key/59fc288d84ae30ba3dfd33ab.html	score=4
